time,humidity,temperature
116839999, 83.60, 21.80
116859999, 83.70, 21.80
116880000, 83.60, 21.90
116919998, 83.40, 21.80
116939999, 83.40, 21.80
116959998, 83.40, 21.80
116979999, 83.50, 21.80
116999998, 85.20, 24.40
117019999, 83.40, 21.80
117039998, 83.60, 21.80
117059999, 83.30, 21.80
117079999, 83.60, 22.00
117100000, 83.50, 21.90
117119998, 83.40, 21.90
117159999, 83.40, 21.80
117179999, 83.60, 21.90
117199998, 83.70, 21.80
117239999, 83.70, 21.80
117259999, 83.60, 21.80
117299998, 83.60, 21.80
117319999, 83.60, 21.80
117339999, 83.70, 21.80
117360000, 83.60, 21.80
117399999, 83.80, 21.80
117420000, 84.40, 22.70
117439998, 83.70, 21.80
117459999, 84.00, 21.80
117479998, 83.80, 21.80
117500000, 83.90, 21.80
117519998, 82.90, 20.00
117539999, 84.00, 21.80
117559999, 83.90, 21.70
117580000, 84.00, 21.80
117600000, 83.80, 21.70
117619999, 83.80, 21.80
117659999, 83.70, 21.80
117680000, 83.70, 21.80
117719999, 83.80, 21.80
117760000, 83.60, 21.80
117779999, 82.00, 21.80
117799999, 81.80, 21.80
117840000, 83.20, 21.80
117879999, 83.20, 21.80
117900000, 83.40, 21.80
117939999, 83.30, 21.80
117979999, 83.20, 21.80
118000000, 83.30, 21.80
118019998, 83.10, 21.80
118059999, 82.90, 21.80
118080000, 82.90, 21.80
118100000, 83.00, 21.80
118119999, 83.00, 21.70
118139999, 83.00, 21.70
118160000, 83.00, 21.70
118179999, 83.10, 21.70
118199998, 83.10, 21.70
118239998, 83.10, 21.70
118259999, 83.10, 21.70
118280000, 83.20, 21.70
118299999, 83.20, 21.70
118319998, 83.10, 21.70
118339999, 83.20, 21.70
118359999, 83.20, 21.70
118400000, 83.10, 21.70
118419999, 83.20, 21.70
118439999, 83.20, 21.80
118459999, 83.20, 21.70
118499999, 83.30, 21.70
118520000, 83.20, 21.70
118539999, 83.70, 22.10
118559998, 83.40, 21.70
118579998, 83.30, 21.70
118619998, 83.30, 21.70
118640000, 83.40, 21.70
118679999, 83.30, 21.70
118719998, 83.30, 21.70
118739999, 83.30, 21.70
118759998, 83.50, 21.70
118779999, 83.40, 21.70
118799998, 83.50, 21.80
118820000, 83.60, 21.80
118839998, 83.70, 22.00
118879998, 83.40, 21.80
118899998, 83.40, 21.80
118920000, 83.50, 21.80
118939999, 83.40, 21.80
118959998, 83.40, 21.80
118979998, 82.30, 20.00
118999998, 83.40, 21.70
119019999, 83.50, 21.80
119039998, 83.40, 21.70
119059999, 83.60, 21.80
119079999, 82.80, 20.50
119100000, 83.40, 21.70
119139998, 83.40, 21.70
119159999, 83.60, 21.80
119179999, 83.60, 21.70
119199998, 83.80, 21.70
119219998, 83.70, 21.70
119259999, 83.60, 21.70
119299998, 83.70, 21.70
119320000, 83.70, 21.70
119339999, 83.60, 21.70
119379998, 81.00, 17.60
119399999, 83.80, 21.70
119419999, 83.70, 21.70
119459999, 83.60, 21.70
119480000, 83.70, 21.70
119520001, 83.80, 21.70
119559999, 82.40, 21.70
119580000, 83.90, 21.70
119600000, 83.40, 20.80
119639998, 84.30, 21.70
119679998, 84.30, 21.70
119699999, 83.80, 21.70
119719999, 83.40, 21.70
119740000, 83.50, 21.70
119760000, 83.70, 21.80
119779998, 83.70, 21.80
119819999, 83.70, 21.80
119839998, 83.60, 21.80
119879999, 83.30, 21.80
119899999, 83.30, 21.80
119920000, 83.60, 21.90
119959999, 83.80, 21.90
119979999, 83.60, 21.80
119999998, 83.30, 21.90
120039998, 83.20, 21.90
120059999, 83.30, 21.70
120099999, 83.40, 21.90
120139999, 83.70, 21.90
120160000, 83.50, 21.90
120179999, 83.20, 21.90
120199999, 83.20, 21.90
120220000, 83.30, 21.90
120240000, 83.40, 21.80
120279999, 83.50, 21.80
120300000, 83.40, 21.80
120319998, 83.40, 21.80
120339999, 83.20, 21.80
120359999, 83.20, 21.80
120379999, 83.30, 21.80
120399998, 83.50, 22.00
120419999, 83.30, 21.80
120439999, 83.70, 22.20
120460000, 83.50, 21.70
120499999, 83.50, 21.80
120519998, 83.50, 21.90
120540000, 83.70, 21.80
120560000, 83.70, 21.70
120579999, 83.60, 21.70
120600000, 83.50, 21.70
120620000, 83.50, 21.70
120640000, 83.50, 21.70
120659999, 83.60, 21.80
120679999, 83.70, 21.80
120719998, 83.60, 21.80
120739999, 83.40, 21.80
120779999, 83.70, 21.80
120819999, 83.70, 21.80
120840000, 83.50, 21.80
120859999, 83.70, 21.80
120880000, 83.90, 21.80
120899998, 83.80, 21.80
120919999, 83.80, 21.80
120939999, 84.00, 21.80
120979998, 83.80, 21.70
120999999, 83.90, 21.70
121019999, 81.30, 17.60
121039998, 83.40, 21.40
121059999, 83.70, 21.80
121079999, 84.00, 21.80
121099999, 83.70, 21.80
121120000, 83.60, 21.80
121139999, 83.90, 21.80
121159999, 83.90, 21.80
121179999, 83.20, 20.90
121199998, 83.60, 21.80
121219998, 83.10, 20.80
121259999, 83.80, 21.80
121279998, 84.00, 21.80
121299998, 83.80, 21.80
121340000, 83.70, 21.80
121359998, 83.80, 21.80
121399998, 84.50, 21.80
121419999, 84.20, 21.80
121440000, 84.60, 21.90
121479999, 84.60, 21.80
121519998, 85.10, 22.60
121539999, 84.30, 21.80
121579999, 84.20, 21.80
121599998, 84.00, 21.80
121619999, 84.00, 21.80
121639999, 83.90, 21.80
121659999, 83.80, 21.80
121680000, 84.90, 21.90
121699999, 84.60, 21.80
121719999, 84.30, 21.80
121740000, 84.70, 21.90
121779998, 84.30, 21.80
121800000, 84.10, 21.90
121819999, 84.60, 21.80
121839998, 84.70, 21.90
121859998, 84.70, 21.90
121899999, 84.70, 21.90
121939998, 87.50, 26.30
121959999, 84.20, 21.90
121999998, 83.80, 21.90
122019999, 83.90, 21.90
122039998, 84.10, 22.00
122059999, 84.20, 21.90
122099999, 83.90, 21.90
122119999, 83.80, 21.90
122139999, 84.20, 22.00
122179998, 84.10, 22.00
122199999, 83.90, 21.90
122220000, 84.10, 22.00
122239998, 83.90, 22.00
122259998, 84.00, 22.00
122279999, 83.90, 22.00
122299998, 84.10, 22.00
122319998, 84.00, 22.00
122359998, 84.20, 22.30
122399998, 83.80, 22.00
122419998, 83.70, 22.00
122439999, 82.30, 20.00
122459999, 83.70, 22.00
122479998, 83.60, 22.00
122499999, 82.70, 20.40
122539999, 83.60, 22.00
122559998, 83.60, 22.00
122579999, 83.50, 22.00
122599999, 83.40, 22.00
122619999, 83.40, 22.00
122640000, 83.70, 22.00
122660000, 83.60, 22.00
122699999, 83.40, 22.00
122720000, 83.70, 22.00
122739999, 83.50, 22.00
122780000, 83.70, 22.00
122799998, 83.70, 22.00
122819999, 83.50, 22.00
122839999, 83.40, 22.00
122879998, 83.50, 22.00
122919999, 83.50, 22.00
122939999, 83.50, 22.00
122960000, 83.60, 21.90
122979998, 84.10, 22.00
122999999, 83.90, 21.90
123019999, 83.80, 22.00
123040000, 83.60, 21.90
123059999, 83.30, 21.90
123099999, 83.60, 21.90
123119998, 83.60, 21.90
123159999, 83.60, 21.90
123179999, 83.60, 21.90
123219999, 83.50, 21.90
123239999, 83.60, 21.90
123259999, 84.90, 24.40
123280000, 83.70, 22.00
123299999, 83.70, 21.90
123319999, 83.70, 22.00
123339999, 83.30, 21.90
123359998, 83.60, 21.90
123379999, 83.50, 21.90
123399999, 83.70, 22.00
123419999, 83.40, 21.90
123440000, 83.30, 21.90
123459999, 83.60, 21.90
123479999, 83.60, 22.00
123499999, 83.30, 21.90
123520000, 83.40, 21.90
123559999, 83.40, 21.90
123580000, 83.20, 22.00
123600000, 83.30, 22.00
123619999, 83.40, 22.00
123639999, 83.10, 22.00
123660000, 83.70, 22.00
123680000, 83.50, 22.00
123719999, 83.30, 22.00
123739999, 83.50, 22.00
123759998, 83.50, 22.00
123779999, 83.30, 22.00
123799999, 83.20, 22.00
123819999, 83.10, 22.00
123839998, 83.40, 22.00
123859998, 83.30, 22.00
123879998, 83.30, 22.00
123900000, 83.20, 22.00
123939999, 83.10, 22.00
123960000, 83.10, 22.00
123999998, 83.30, 22.00
124019999, 83.50, 22.00
124039998, 83.30, 22.00
124059999, 83.20, 22.00
124079998, 83.30, 22.00
124099998, 83.30, 22.00
124119999, 83.20, 22.00
124159998, 83.20, 22.00
124179999, 83.40, 22.00
124199999, 83.50, 22.00
124240000, 83.30, 22.00
124259999, 83.40, 22.00
124279999, 83.20, 22.00
124299999, 83.20, 22.00
124320000, 83.10, 22.00
124339998, 83.10, 22.00
124359999, 83.10, 22.00
124379999, 83.10, 22.00
124400000, 83.00, 22.00
124419998, 82.90, 21.90
124440000, 82.70, 21.90
124459999, 82.70, 21.90
124480000, 82.90, 22.00
124499999, 82.80, 22.00
124539999, 82.80, 22.00
124560000, 83.00, 22.00
124579999, 83.10, 22.00
124599998, 82.90, 22.00
124619999, 82.90, 21.90
124639998, 83.10, 22.00
124659999, 83.00, 22.00
124699998, 82.90, 22.00
124719998, 83.00, 22.00
124739999, 85.20, 25.30
124759999, 83.00, 22.00
124779999, 82.70, 22.00
124800000, 82.90, 22.00
124819999, 82.60, 22.00
124839998, 82.80, 22.00
124859999, 83.00, 22.00
124880000, 82.60, 22.00
124899998, 82.50, 22.00
124919999, 82.50, 22.00
124939999, 82.40, 22.00
124960000, 82.50, 22.00
124999999, 82.60, 22.00
125019999, 82.60, 22.00
125039998, 82.30, 22.00
125059999, 82.30, 22.00
125079999, 82.60, 22.00
125099999, 82.50, 22.00
125139999, 81.50, 21.00
125159998, 82.10, 22.00
125179999, 82.50, 22.10
125200000, 82.40, 22.10
125219999, 82.70, 22.10
125239999, 82.50, 22.10
125259999, 82.40, 22.10
125279998, 82.40, 22.10
125299999, 82.40, 22.10
125319999, 82.40, 22.10
125339999, 82.30, 22.10
125359998, 82.30, 22.10
125379999, 82.30, 22.10
125399999, 82.30, 22.10
125419999, 82.30, 22.10
125440000, 82.30, 22.10
125459999, 82.20, 22.10
125479999, 82.30, 22.10
125520000, 82.30, 22.10
125539998, 82.30, 22.10
125579999, 82.30, 22.10
125600000, 82.30, 22.10
125619999, 82.10, 22.10
125639999, 82.00, 22.10
125660000, 81.90, 22.10
125680000, 82.00, 22.10
125699999, 82.10, 22.10
125719999, 82.30, 22.10
125740000, 82.30, 22.10
125759998, 82.30, 22.10
125779998, 82.10, 22.10
125799999, 82.10, 22.10
125820000, 82.20, 22.10
125840000, 81.90, 22.10
125859998, 81.60, 22.10
125879999, 81.60, 22.10
125919998, 81.80, 22.10
125939998, 82.00, 22.10
125959999, 81.80, 22.10
125980000, 81.80, 22.10
126020000, 81.70, 22.20
126039999, 82.00, 22.20
126059999, 82.00, 22.10
126080000, 82.20, 22.20
126119999, 81.90, 22.10
126139999, 81.80, 22.10
126160000, 82.00, 22.10
126179999, 82.20, 22.20
126199998, 82.20, 22.20
126220000, 82.10, 22.20
126240000, 81.70, 22.20
126259999, 82.20, 22.20
126279999, 82.00, 22.10
126299999, 82.10, 22.20
126320000, 81.90, 22.10
126339999, 82.00, 22.20
126359998, 81.80, 22.20
126380000, 81.60, 22.10
126400000, 81.80, 22.20
126419998, 82.10, 22.20
126439999, 82.10, 22.20
126459999, 81.90, 22.20
126480000, 81.70, 22.20
126499999, 81.80, 22.20
126519999, 81.90, 22.20
126539999, 81.80, 22.20
126560000, 81.90, 22.20
126579999, 82.00, 22.20
126599999, 82.00, 22.20
126619999, 82.10, 22.20
126640000, 82.00, 22.10
126659998, 82.00, 22.20
126679999, 82.10, 22.20
126699999, 82.20, 22.20
126720000, 82.20, 22.20
126739999, 82.50, 22.20
126779999, 82.40, 22.20
126800000, 82.30, 22.20
126819999, 82.10, 22.20
126839999, 82.30, 22.20
126860000, 82.70, 22.20
126880000, 82.70, 22.20
126899998, 82.90, 22.20
126919999, 82.70, 22.20
126960000, 82.40, 22.10
126979999, 82.40, 22.20
127019999, 82.70, 22.20
127040000, 82.70, 22.20
127059998, 82.50, 22.20
127099999, 82.50, 22.20
127119998, 82.50, 22.20
127139999, 82.50, 22.20
127159999, 82.50, 22.20
127179999, 82.50, 22.20
127200000, 82.50, 22.20
127220000, 82.50, 22.20
127239999, 82.50, 22.20
127259999, 82.40, 22.20
127280000, 82.40, 22.20
127299998, 82.40, 22.20
127319999, 82.60, 22.20
127339999, 82.40, 22.20
127359998, 82.50, 22.20
127379999, 82.50, 22.20
127399998, 82.50, 22.20
127420000, 82.50, 22.20
127439998, 82.50, 22.20
127459998, 82.60, 22.20
127479999, 82.70, 22.20
127499999, 82.90, 22.20
127520000, 82.80, 22.20
127539999, 82.90, 22.20
127559999, 82.80, 22.20
127580000, 82.70, 22.20
127600000, 82.60, 22.20
127619999, 82.80, 22.50
127639999, 82.50, 21.90
127659999, 82.70, 22.20
127679998, 82.80, 22.20
127699999, 83.10, 22.20
127719999, 82.80, 22.20
127740000, 82.80, 22.20
127760000, 83.00, 22.20
127779998, 83.10, 22.20
127799999, 83.00, 22.20
127820000, 82.80, 22.20
127840000, 82.70, 22.20
127859999, 82.80, 22.20
127879999, 82.70, 22.20
127899999, 82.80, 22.20
127919998, 82.70, 22.20
127939999, 82.80, 22.20
127960000, 82.70, 22.20
127979999, 82.10, 21.50
128000000, 82.70, 22.20
128020000, 82.70, 22.20
128039999, 82.80, 22.20
128060000, 82.70, 22.10
128080000, 82.80, 22.20
128099999, 82.70, 22.20
128119999, 82.50, 22.20
128159998, 82.50, 22.20
128179999, 82.40, 22.20
128199999, 82.30, 22.20
128219998, 82.40, 22.20
128240000, 82.30, 22.20
128259998, 82.20, 22.20
128280000, 82.50, 22.20
128299999, 82.50, 22.20
128320000, 82.60, 22.20
128339998, 82.40, 22.20
128359999, 82.50, 22.20
128379999, 82.70, 22.20
128419999, 82.60, 22.20
128459999, 85.00, 25.70
128480000, 82.50, 22.20
128499998, 82.60, 22.20
128519999, 82.60, 22.20
128539999, 82.70, 22.20
128579999, 82.70, 22.20
128599999, 82.50, 22.20
128620000, 82.50, 22.20
128640000, 82.70, 22.20
128659999, 82.80, 22.20
128679999, 82.80, 22.20
128700000, 82.70, 22.20
128719998, 82.80, 22.20
128739999, 82.80, 22.20
128759998, 83.00, 22.30
128779999, 82.90, 22.30
128800000, 82.70, 22.30
128819999, 82.30, 22.20
128839998, 82.30, 22.20
128860000, 82.20, 22.20
128880000, 82.50, 22.60
128899999, 82.70, 22.30
128919998, 82.30, 22.30
128939999, 82.10, 22.30
128959998, 82.30, 22.20
128979999, 82.50, 22.30
129000000, 82.50, 22.30
129019999, 82.30, 22.30
129040000, 82.40, 22.30
129059999, 82.50, 22.30
129080000, 82.40, 22.20
129099999, 82.40, 22.30
129119998, 82.50, 22.30
129139998, 82.50, 22.30
129160000, 82.50, 22.30
129180000, 82.40, 22.20
129200000, 82.50, 22.30
129219999, 82.30, 22.30
129239999, 82.20, 22.30
129279998, 82.40, 22.30
129299998, 82.50, 22.20
129319999, 82.40, 22.30
129339999, 82.40, 22.20
129359998, 82.50, 22.30
129379999, 82.40, 22.30
129399998, 82.40, 22.30
129419999, 82.30, 22.20
129439998, 82.50, 22.30
129460000, 82.50, 22.30
129479999, 82.40, 22.20
129499999, 82.40, 22.20
129520000, 82.30, 22.20
129539998, 82.50, 22.20
129559999, 82.60, 22.20
129579998, 82.50, 22.20
129600000, 82.50, 22.20
129619998, 82.40, 22.20
129639999, 82.30, 22.20
129660000, 82.60, 22.30
129680000, 82.50, 22.20
129699998, 82.70, 22.30
129719999, 82.60, 22.30
129760000, 82.50, 22.20
129779999, 82.30, 22.20
129799999, 82.60, 22.20
129820000, 82.70, 22.20
129859998, 82.60, 22.20
129879999, 82.40, 22.20
129919998, 82.50, 22.20
129939999, 82.70, 22.20
129959998, 82.70, 22.20
129979999, 82.70, 22.20
130000000, 82.60, 22.20
130019998, 82.60, 22.20
130040000, 82.50, 22.20
130059999, 82.50, 22.20
130079998, 82.40, 22.20
130099999, 82.80, 22.20
130119998, 82.80, 22.20
130139999, 82.60, 22.20
130160000, 82.80, 22.20
130179999, 82.80, 22.20
130199998, 82.50, 22.20
130219999, 82.40, 22.20
130240000, 82.60, 22.20
130259999, 82.80, 22.20
130279999, 83.00, 22.20
130299999, 82.90, 22.20
130319998, 82.90, 22.20
130339998, 82.80, 22.20
130359999, 82.90, 22.20
130380000, 82.90, 22.20
130399998, 82.80, 22.20
130419999, 82.60, 22.20
130439998, 82.70, 22.20
130459999, 82.90, 22.20
130479998, 82.90, 22.20
130499999, 82.70, 22.20
130540000, 82.60, 22.20
130560000, 82.70, 22.20
130579999, 82.70, 22.20
130599998, 82.60, 22.20
130619999, 82.70, 22.20
130640000, 82.50, 22.30
130659998, 82.60, 22.30
130680000, 82.70, 22.20
130700000, 82.70, 22.30
130720000, 82.70, 22.20
130739999, 82.70, 22.30
130759999, 82.70, 22.30
130780000, 82.70, 22.30
130800000, 82.70, 22.30
130819999, 82.70, 22.30
130839999, 82.90, 22.30
130859999, 83.00, 22.30
130880000, 82.90, 22.30
130899999, 82.90, 22.30
130919999, 82.60, 22.30
130939999, 82.90, 22.30
130959998, 83.00, 22.30
130979998, 82.70, 22.30
131000000, 82.50, 22.20
131019999, 82.70, 22.30
131040000, 82.80, 22.30
131059999, 82.70, 22.30
131079999, 82.70, 22.30
131099999, 82.70, 22.30
131120000, 82.60, 22.30
131159999, 82.60, 22.30
131179999, 82.70, 22.30
131200000, 82.60, 22.30
131219999, 82.50, 22.30
131259999, 82.60, 22.30
131300000, 82.70, 22.30
131319999, 82.70, 22.30
131339999, 82.60, 22.30
131359998, 82.60, 22.30
131379999, 82.70, 22.30
131419999, 82.30, 21.80
131440000, 82.70, 22.30
131459999, 82.60, 22.30
131480000, 82.60, 22.30
131499999, 82.60, 22.30
131520000, 82.40, 22.30
131539998, 82.40, 22.30
131559999, 82.40, 22.30
131580000, 82.40, 22.30
131599998, 82.40, 22.30
131620000, 82.50, 22.30
131639999, 82.60, 22.30
131680000, 82.70, 22.30
131699999, 82.60, 22.30
131719999, 82.70, 22.30
131740000, 82.70, 22.30
131760000, 82.60, 22.30
131779999, 82.60, 22.30
131800000, 82.70, 22.30
131819999, 82.70, 22.30
131839998, 82.60, 22.30
131859998, 82.60, 22.30
131879999, 82.70, 22.30
131899999, 83.00, 22.30
131920000, 82.90, 22.30
131939998, 82.70, 22.30
131959999, 82.90, 22.30
131980000, 83.00, 22.30
131999998, 82.90, 22.30
132019999, 82.70, 22.30
132039999, 82.60, 22.30
132060000, 82.60, 22.30
132099998, 82.80, 22.30
132119999, 82.70, 22.30
132159998, 82.70, 22.30
132179999, 82.50, 22.30
132199999, 82.70, 22.30
132219999, 82.70, 22.30
132259999, 82.80, 22.30
132279999, 82.90, 22.30
132299999, 82.80, 22.30
132319998, 82.80, 22.30
132339999, 82.90, 22.40
132379998, 82.90, 22.30
132399998, 83.00, 22.30
132419999, 82.80, 22.30
132459999, 82.90, 22.30
132479998, 82.80, 22.30
132499999, 82.90, 22.30
132519999, 83.00, 22.30
132540000, 83.00, 22.30
132559998, 82.90, 22.30
132579999, 83.00, 22.30
132619999, 82.60, 22.30
132640000, 82.90, 22.30
132659999, 83.00, 22.30
132679999, 83.20, 22.30
132700000, 83.20, 22.30
132720000, 83.20, 22.30
132739998, 83.10, 22.20
132759998, 83.00, 22.20
132779999, 83.00, 22.20
132819999, 83.10, 22.20
132839998, 83.30, 22.20
132880000, 83.20, 22.20
132899999, 83.20, 22.20
132919999, 83.30, 22.20
132940000, 83.20, 22.20
132959998, 83.30, 22.20
132979999, 83.30, 22.20
133019999, 83.20, 22.20
133039998, 83.10, 22.10
133059999, 83.40, 22.20
133080000, 83.50, 22.20
133100000, 83.40, 22.10
133120000, 83.20, 22.10
133139999, 83.40, 22.10
133159999, 83.40, 22.10
133200000, 83.40, 22.10
133240000, 84.60, 23.90
133259999, 83.50, 22.10
133279998, 83.60, 22.10
133299999, 83.40, 22.10
133319999, 83.30, 22.10
133340000, 83.40, 22.00
133360000, 83.60, 22.10
133379999, 83.40, 22.10
133399999, 83.40, 22.10
133420000, 83.40, 22.10
133439998, 83.30, 22.10
133459998, 83.20, 22.10
133479999, 83.00, 22.10
133500000, 83.20, 22.10
133519998, 83.50, 22.10
133539999, 83.40, 22.10
133559999, 83.30, 22.10
133580000, 83.20, 22.10
133600000, 83.40, 22.10
133619998, 83.50, 22.10
133639999, 83.20, 22.10
133659999, 80.70, 18.40
133680000, 83.00, 22.10
133699999, 83.00, 22.10
133719999, 83.30, 22.20
133739999, 83.30, 22.10
133760000, 83.30, 22.10
133779998, 83.20, 22.10
133820000, 83.20, 22.10
133840000, 83.10, 22.20
133859999, 83.00, 22.10
133879998, 83.20, 22.10
133900000, 83.30, 22.20
133919998, 83.20, 22.10
133939998, 83.30, 22.10
133959999, 83.30, 22.10
133979999, 83.20, 22.00
134000000, 83.20, 22.10
134019999, 83.10, 22.10
134039999, 83.20, 22.10
134059999, 83.10, 22.10
134079998, 83.00, 22.10
134099998, 82.90, 22.10
134119999, 83.20, 22.10
134140000, 83.20, 22.10
134160000, 83.00, 22.10
134179999, 83.00, 22.10
134199999, 83.10, 22.10
134220000, 83.10, 22.20
134240000, 83.00, 22.10
134259999, 83.00, 22.10
134279999, 83.00, 22.10
134299999, 83.20, 22.10
134320000, 83.20, 22.10
134359999, 83.20, 22.20
134379999, 83.00, 22.10
134419999, 83.30, 22.20
134459999, 83.30, 22.10
134480000, 83.20, 22.20
134499999, 83.30, 22.20
134519999, 83.20, 22.10
134539999, 83.20, 22.10
134560000, 83.20, 22.10
134579999, 85.60, 26.00
134599999, 83.00, 22.20
134619999, 83.20, 22.10
134639998, 83.20, 22.20
134679998, 83.00, 22.10
134700000, 82.90, 22.10
134720000, 83.20, 22.10
134739998, 83.20, 22.10
134759999, 83.00, 22.10
134780000, 83.00, 22.20
134799998, 83.00, 22.10
134819999, 83.10, 22.10
134840000, 83.20, 22.10
134859999, 83.20, 22.20
134879998, 83.30, 22.20
134899998, 83.20, 22.20
134919999, 83.20, 22.10
134939999, 83.10, 22.10
134960000, 83.10, 22.10
134979999, 83.20, 22.10
134999998, 83.00, 22.10
135019999, 83.00, 22.10
135040000, 83.00, 22.10
135059999, 82.90, 22.10
135079999, 82.90, 22.10
135099999, 83.00, 22.10
135120000, 83.30, 22.10
135139998, 83.50, 22.10
135179999, 83.50, 22.10
135200000, 83.50, 22.20
135219998, 83.00, 22.20
135240000, 83.00, 22.20
135259998, 83.20, 22.10
135280000, 83.20, 22.20
135299998, 82.90, 22.10
135319998, 82.90, 22.20
135339999, 83.30, 22.20
